,TUDIARYDAY,Socializing for leisure,Alone time for leisure
204927,7,120,180
204928,7,96,105
204929,4,0,442
204930,5,15,75
204931,5,15,20
204932,6,0,0
204933,5,0,120
204934,2,0,115
204935,6,60,0
204936,1,145,60
204937,7,90,75
204938,7,0,0
204939,1,149,90
204940,5,0,30
204941,4,150,25
204942,4,0,725
204943,2,0,705
204944,7,540,0
204945,2,90,340
204946,7,0,0
204947,7,22,468
204948,4,0,0
204949,1,0,0
204950,6,90,255
204951,3,0,0
204952,7,0,160
204953,1,240,360
204954,6,160,145
204955,2,0,360
204956,3,0,30
204957,6,0,265
204958,4,0,150
204959,1,115,0
204960,1,0,120
204961,5,0,390
204962,1,0,180
204963,7,0,540
204964,3,0,285
204965,7,0,470
204966,7,15,30
204967,5,0,175
204968,7,325,390
204969,7,0,255
204970,7,0,420
204971,1,0,364
204972,7,0,120
204973,5,0,30
204974,7,190,213
204975,1,0,493
204976,1,0,135
204977,6,62,326
204978,3,2,0
204979,3,0,60
204980,6,0,208
204981,4,0,590
204982,4,0,809
204983,7,0,0
204984,4,0,210
204985,2,75,168
204986,7,60,30
204987,5,0,165
204988,1,0,885
204989,4,0,360
204990,5,0,0
204991,1,0,410
204992,5,80,60
204993,1,120,599
204994,4,90,228
204995,1,306,150
204996,4,25,190
204997,7,0,585
204998,3,165,95
204999,2,0,658
205000,7,0,735
205001,3,190,120
205002,1,240,60
205003,1,0,210
205004,4,0,195
205005,7,0,642
205006,3,0,55
205007,4,0,0
205008,1,40,130
205009,4,0,605
205010,1,150,355
205011,1,0,260
205012,4,85,28
205013,3,0,170
205014,6,0,390
205015,5,0,245
205016,1,188,452
205017,7,0,175
205018,5,0,145
205019,2,0,465
205020,5,0,700
205021,5,0,420
205022,7,90,220
205023,7,60,235
205024,1,0,150
205025,1,100,390
205026,3,0,150
205027,4,30,65
205028,6,120,120
205029,7,235,60
205030,3,10,387
205031,1,0,684
205032,7,60,345
205033,1,120,360
205034,7,0,683
205035,4,0,791
205036,7,0,570
205037,1,0,575
205038,2,98,160
205039,5,0,420
205040,1,45,300
205041,1,150,380
205042,3,55,350
205043,3,0,230
205044,6,209,345
205045,3,0,275
205046,5,0,180
205047,4,38,108
205048,1,60,145
205049,4,155,155
205050,1,300,180
205051,3,240,150
205052,1,60,110
205053,7,0,90
205054,4,0,300
205055,4,40,216
205056,7,0,210
205057,5,40,90
205058,6,0,220
205059,4,15,55
205060,5,0,150
205061,5,0,0
205062,7,10,460
205063,6,0,30
205064,4,0,390
205065,6,0,5
205066,5,60,247
205067,3,0,118
205068,1,0,635
205069,7,0,120
205070,6,0,240
205071,6,0,20
205072,5,0,155
205073,3,15,265
205074,1,330,400
205075,1,20,180
205076,1,170,128
205077,1,0,480
205078,6,0,73
205079,6,150,125
205080,7,0,320
205081,7,140,300
205082,1,0,750
205083,6,0,465
205084,2,0,60
205085,3,0,240
205086,5,0,314
205087,5,0,433
205088,3,0,175
205089,4,0,23
205090,1,150,284
205091,7,0,330
205092,7,0,0
205093,1,0,380
205094,1,0,300
205095,2,10,160
205096,3,0,499
205097,4,0,0
205098,7,71,191
205099,1,0,60
205100,7,330,120
205101,4,0,705
205102,7,170,150
205103,2,450,0
205104,6,140,15
205105,1,60,90
205106,6,85,530
205107,6,10,180
205108,6,0,390
205109,7,435,0
205110,1,0,300
205111,7,0,45
205112,4,20,230
205113,7,90,230
205114,3,135,136
205115,2,0,392
205116,6,0,85
205117,1,0,300
205118,7,0,0
205119,1,0,350
205120,5,0,30
205121,4,0,150
205122,7,340,180
205123,7,87,468
205124,7,105,40
205125,4,0,0
205126,7,0,0
205127,6,0,0
205128,6,240,60
205129,2,75,0
205130,1,0,300
205131,5,10,88
205132,1,85,420
205133,1,90,275
205134,1,0,365
205135,7,0,40
205136,1,0,515
205137,7,0,240
205138,5,0,165
205139,4,0,120
205140,3,20,115
205141,6,0,60
205142,4,0,335
205143,3,0,90
205144,4,0,0
205145,4,135,540
205146,4,0,240
205147,4,120,30
205148,2,300,90
205149,5,0,30
205150,5,0,395
205151,6,0,60
205152,4,0,445
205153,5,0,120
205154,5,0,85
205155,5,105,180
205156,3,0,225
205157,5,0,560
205158,2,38,248
205159,3,93,35
205160,6,35,95
205161,6,45,440
205162,6,0,299
205163,4,0,165
205164,6,0,227
205165,4,0,420
205166,3,0,60
205167,6,0,290
205168,4,0,60
205169,3,0,190
205170,3,0,135
205171,2,0,565
205172,2,30,255
205173,2,240,120
205174,4,0,0
205175,4,0,75
205176,3,305,145
205177,3,0,120
205178,4,0,100
205179,2,25,180
205180,4,0,30
205181,5,75,130
205182,2,210,325
205183,6,0,20
205184,4,0,150
205185,3,129,60
205186,4,155,125
205187,4,0,295
205188,7,905,0
205189,1,70,15
205190,7,225,300
205191,7,0,265
205192,7,0,270
205193,1,0,295
205194,6,134,340
205195,4,0,120
205196,2,0,125
205197,1,0,345
205198,3,0,240
205199,7,30,75
205200,1,270,165
205201,1,0,465
205202,4,0,225
205203,7,60,270
205204,5,30,60
205205,4,0,60
205206,1,120,255
205207,2,0,524
205208,1,0,386
205209,7,120,330
205210,1,90,10
205211,7,0,200
205212,7,20,170
205213,7,0,380
205214,3,0,468
205215,5,0,263
205216,7,0,630
205217,1,0,378
205218,7,30,295
205219,7,60,0
205220,1,330,30
205221,6,0,170
205222,7,187,130
205223,7,130,205
205224,2,0,0
205225,2,25,90
205226,6,0,214
205227,2,0,80
205228,5,0,215
205229,1,445,200
205230,2,0,0
205231,4,15,20
205232,7,15,30
205233,4,135,278
205234,1,145,180
205235,7,0,300
205236,7,226,192
205237,7,0,120
205238,4,0,120
205239,7,0,155
205240,3,0,815
205241,7,210,90
205242,4,0,240
205243,4,0,60
205244,6,0,379
205245,7,0,345
205246,7,120,240
205247,5,80,515
205248,7,0,0
205249,1,0,120
205250,7,185,205
205251,4,0,235
205252,1,0,420
205253,5,0,215
205254,3,0,15
205255,2,0,311
205256,7,30,250
205257,4,0,325
205258,1,60,125
205259,3,0,150
205260,1,30,275
205261,2,20,310
205262,6,2,476
205263,4,0,618
205264,7,180,0
205265,1,0,420
205266,1,18,459
205267,3,0,490
205268,3,20,90
205269,7,0,480
205270,7,0,180
205271,7,5,60
205272,2,0,175
205273,1,50,160
205274,4,296,20
205275,2,0,715
205276,6,0,432
205277,7,225,60
205278,5,0,135
205279,1,250,435
205280,7,0,0
205281,7,0,505
205282,6,60,130
205283,6,0,225
205284,3,0,120
205285,1,0,115
205286,1,15,850
205287,1,45,425
205288,1,0,130
205289,6,0,505
205290,7,88,485
205291,6,0,0
205292,1,0,120
205293,7,60,525
205294,7,120,0
205295,7,30,90
205296,5,5,310
205297,7,0,430
205298,7,0,0
205299,7,120,247
205300,1,0,510
205301,6,60,30
205302,6,10,157
205303,1,0,130
205304,3,0,435
205305,2,0,50
205306,7,0,300
205307,6,0,840
205308,5,0,90
205309,3,117,120
205310,1,0,170
205311,5,60,115
205312,1,0,400
205313,7,0,165
205314,1,0,300
205315,6,0,630
205316,7,0,360
205317,1,0,440
205318,1,0,400
205319,7,0,15
205320,3,30,105
205321,2,135,300
205322,2,0,0
205323,7,80,150
205324,7,0,120
205325,2,240,200
205326,1,0,535
205327,6,0,445
205328,7,60,425
205329,7,130,115
205330,5,0,0
205331,2,45,20
205332,7,0,355
205333,3,0,413
205334,6,0,315
205335,1,15,165
205336,1,0,60
205337,6,0,90
205338,1,0,40
205339,7,0,0
205340,2,135,115
205341,3,0,116
205342,7,0,185
205343,7,0,0
205344,3,0,390
205345,5,0,53
205346,1,60,545
205347,5,0,415
205348,1,150,180
205349,6,0,713
205350,3,75,511
205351,4,0,725
205352,2,0,60
205353,1,120,285
205354,1,0,540
205355,2,0,340
205356,7,0,110
205357,5,0,120
205358,7,105,238
205359,1,0,450
205360,1,0,90
205361,1,260,270
205362,5,43,496
205363,1,210,545
205364,6,0,1070
205365,7,60,490
205366,3,120,30
205367,1,0,105
205368,7,0,547
205369,1,0,355
205370,3,0,240
205371,4,60,240
205372,1,0,305
205373,2,140,0
205374,7,0,70
205375,1,0,365
205376,1,20,405
205377,3,0,155
205378,2,0,60
205379,6,0,362
205380,7,195,0
205381,3,0,75
205382,2,0,60
205383,7,0,73
205384,2,0,170
205385,7,0,210
205386,7,0,90
205387,7,0,673
205388,6,60,343
205389,1,0,55
205390,7,0,210
205391,1,0,420
205392,3,73,160
205393,7,60,326
205394,1,180,239
205395,7,0,335
205396,1,0,0
205397,7,0,30
205398,4,0,30
205399,2,15,145
205400,1,0,315
205401,7,45,45
205402,3,72,90
205403,5,35,45
205404,3,0,60
205405,4,0,0
205406,7,180,30
205407,7,100,255
205408,1,195,120
205409,6,15,285
205410,1,0,850
205411,7,0,110
205412,7,90,0
205413,4,0,130
205414,5,0,160
205415,7,0,485
205416,1,0,30
205417,6,20,385
205418,7,180,140
205419,6,0,210
205420,7,180,120
205421,1,0,200
205422,6,240,165
205423,5,0,120
205424,5,0,60
205425,1,0,660
205426,7,250,250
205427,7,60,180
205428,6,60,110
205429,7,0,290
205430,7,0,185
205431,7,180,0
205432,6,0,135
205433,4,0,120
205434,4,60,565
205435,1,0,900
205436,1,150,470
205437,2,0,160
205438,7,0,150
205439,1,12,597
205440,4,0,235
205441,7,221,420
205442,3,80,250
205443,7,0,175
205444,2,0,790
205445,7,0,390
205446,2,120,415
205447,4,0,252
205448,7,310,60
205449,1,0,240
205450,7,79,300
205451,7,130,370
205452,5,120,55
205453,6,0,165
205454,1,120,15
205455,1,0,791
205456,2,0,180
205457,1,10,560
205458,7,0,280
205459,3,210,105
205460,1,15,265
205461,7,0,30
205462,6,30,260
205463,7,130,135
205464,4,0,95
205465,1,35,50
205466,2,90,371
205467,7,60,330
205468,1,0,240
205469,6,0,300
205470,7,300,120
205471,6,0,35
205472,7,545,183
205473,6,0,273
205474,7,0,210
205475,3,110,185
205476,1,0,496
205477,4,90,300
205478,1,210,360
205479,7,25,0
205480,4,180,0
205481,6,0,730
205482,5,90,75
205483,2,0,465
205484,3,122,240
205485,7,0,260
205486,5,0,325
205487,7,174,169
205488,2,25,520
205489,6,0,30
205490,1,0,75
205491,7,0,495
205492,4,75,50
205493,1,0,240
205494,7,301,305
205495,3,0,40
205496,1,0,570
205497,3,0,220
205498,1,0,670
205499,4,0,150
205500,6,0,220
205501,6,595,210
205502,1,120,560
205503,1,92,190
205504,7,30,245
205505,3,0,118
205506,7,0,305
205507,7,410,99
205508,7,0,120
205509,7,0,445
205510,7,0,330
205511,5,45,0
205512,5,0,0
205513,7,265,150
205514,7,0,240
205515,1,0,350
205516,7,0,25
205517,2,0,625
205518,6,0,195
205519,2,0,420
205520,1,0,245
205521,5,0,60
205522,1,30,90
205523,7,0,270
205524,1,0,145
205525,3,30,465
205526,5,0,60
205527,2,30,135
205528,1,60,385
205529,7,0,120
205530,4,25,90
205531,7,0,123
205532,1,0,429
205533,1,0,847
205534,7,0,540
205535,1,45,270
205536,7,85,120
205537,1,180,585
205538,1,120,340
205539,2,90,45
205540,1,0,679
205541,7,0,730
205542,1,0,570
205543,6,0,692
205544,7,0,0
205545,3,0,30
205546,7,206,30
205547,1,0,630
205548,7,180,60
205549,1,0,690
205550,1,0,768
205551,2,65,285
205552,5,180,230
205553,3,20,435
205554,1,48,275
205555,7,135,190
205556,1,0,255
205557,7,120,240
205558,2,0,267
205559,6,90,315
205560,7,0,620
205561,5,0,0
205562,1,5,427
205563,4,15,375
205564,7,0,300
205565,3,5,40
205566,1,5,530
205567,3,0,450
205568,7,0,445
205569,6,60,90
205570,1,235,170
205571,1,180,370
205572,1,0,120
205573,4,15,75
205574,1,223,55
205575,3,15,180
205576,1,260,40
205577,6,0,770
205578,7,0,315
205579,5,0,175
205580,7,0,345
205581,1,0,150
205582,1,0,280
205583,7,0,290
205584,4,120,300
205585,1,0,90
205586,4,0,240
205587,1,315,90
205588,7,90,180
205589,2,335,120
205590,3,0,330
205591,1,48,210
205592,1,170,440
205593,3,0,180
205594,7,525,0
205595,3,0,80
205596,7,150,44
205597,2,0,130
205598,1,0,210
205599,4,0,745
205600,2,325,535
205601,5,0,895
205602,1,0,150
205603,5,0,165
205604,1,0,435
205605,3,0,400
205606,1,30,505
205607,4,0,150
205608,7,105,255
205609,1,147,0
205610,1,0,620
205611,3,30,195
205612,4,180,80
205613,6,0,120
205614,1,255,90
205615,4,0,35
205616,7,0,180
205617,2,32,120
205618,7,0,150
205619,7,180,195
205620,7,270,180
205621,6,300,80
205622,4,0,60
205623,1,0,277
205624,5,0,854
205625,1,0,210
205626,6,0,217
205627,2,0,590
205628,7,0,0
205629,1,0,89
205630,7,118,175
205631,1,0,353
205632,1,0,228
205633,2,0,770
205634,1,295,120
205635,7,0,630
205636,7,0,390
205637,1,289,180
205638,5,60,120
205639,7,268,0
205640,5,0,255
205641,7,0,500
205642,1,0,255
205643,3,0,209
205644,1,0,15
205645,1,0,140
205646,1,280,177
205647,4,32,510
205648,3,119,549
205649,7,40,120
205650,1,0,525
205651,2,0,50
205652,7,200,90
205653,6,220,15
205654,6,61,466
205655,2,0,420
205656,6,0,93
205657,7,0,60
205658,4,105,265
205659,3,0,60
205660,3,0,228
205661,1,90,157
205662,5,0,270
205663,1,60,135
205664,5,0,1043
205665,3,0,0
205666,7,0,1013
205667,1,150,65
205668,2,0,0
205669,7,120,417
205670,1,60,0
205671,1,90,280
205672,5,0,570
205673,7,0,100
205674,1,0,165
205675,3,0,45
205676,4,0,145
205677,7,0,270
205678,5,0,345
205679,1,0,55
205680,5,0,290
205681,5,20,243
205682,7,0,75
205683,2,0,610
205684,7,215,30
205685,4,0,395
205686,1,60,0
205687,1,325,200
205688,3,120,150
205689,1,200,439
205690,7,0,285
205691,6,0,70
205692,7,360,60
205693,2,60,0
205694,1,120,360
205695,5,0,75
205696,7,20,0
205697,2,25,235
205698,2,0,120
205699,7,0,270
205700,7,112,60
205701,1,0,250
205702,4,0,70
205703,4,0,480
205704,3,0,125
205705,1,105,60
205706,7,200,223
205707,6,0,275
205708,6,0,225
205709,1,0,695
205710,7,60,75
205711,7,150,130
205712,4,0,215
205713,1,270,375
205714,1,0,0
205715,7,0,0
205716,5,0,600
205717,1,0,695
205718,7,0,255
205719,7,0,635
205720,7,120,340
205721,3,0,235
205722,3,0,45
205723,7,200,358
205724,7,0,420
205725,7,0,55
205726,5,0,0
205727,1,345,180
205728,5,0,200
205729,7,60,269
205730,2,0,790
205731,6,0,105
205732,5,0,430
205733,2,15,375
205734,7,100,45
205735,1,30,460
205736,1,50,65
205737,1,85,300
205738,1,0,235
205739,1,0,690
205740,1,0,537
205741,7,0,425
205742,1,160,42
205743,7,75,150
205744,7,0,483
205745,3,0,147
205746,1,40,220
205747,4,0,65
205748,1,240,715
205749,1,0,285
205750,1,95,315
205751,5,0,290
205752,1,0,360
205753,4,0,70
205754,2,0,90
205755,7,75,45
205756,7,0,770
205757,3,0,78
205758,6,0,220
205759,1,0,575
205760,1,95,290
205761,4,0,180
205762,1,0,200
205763,4,60,342
205764,7,0,150
205765,7,0,300
205766,3,0,30
205767,1,0,0
205768,2,30,535
205769,3,0,42
205770,6,120,630
205771,1,0,440
205772,1,165,165
205773,1,0,757
205774,1,0,60
205775,4,5,120
205776,4,0,302
205777,5,0,270
205778,2,210,0
205779,4,0,0
205780,7,0,683
205781,4,15,30
205782,1,0,320
205783,7,0,459
205784,7,120,110
205785,5,0,180
205786,7,0,240
205787,7,65,225
205788,6,0,770
205789,1,60,210
205790,6,150,79
205791,2,0,0
205792,7,0,540
205793,3,0,200
205794,1,85,60
205795,2,0,0
205796,1,20,390
205797,3,0,420
205798,2,281,171
205799,5,0,475
205800,1,0,90
205801,1,99,448
205802,4,0,326
205803,1,120,215
205804,7,0,290
205805,7,0,305
205806,1,0,15
205807,6,0,0
205808,1,60,280
205809,7,0,155
205810,7,0,345
205811,5,180,120
205812,1,30,180
205813,2,0,380
205814,6,420,30
205815,7,150,625
205816,5,0,225
205817,1,425,150
205818,1,0,750
205819,1,25,308
205820,3,155,405
205821,7,0,705
205822,7,330,120
205823,7,60,30
205824,7,0,150
205825,1,0,0
205826,5,253,30
205827,3,0,130
205828,6,0,60
205829,7,120,355
205830,2,0,375
205831,7,0,520
205832,7,29,285
205833,7,30,330
205834,1,165,32
205835,3,0,60
205836,6,0,743
205837,1,0,45
205838,5,65,310
205839,1,0,105
205840,7,0,60
205841,3,0,0
205842,7,0,480
205843,1,5,190
205844,1,285,180
205845,2,245,120
205846,6,0,561
205847,1,140,75
205848,7,0,120
205849,1,130,525
205850,2,0,310
205851,2,0,225
205852,1,0,763
205853,6,0,300
205854,7,0,275
205855,5,0,120
205856,4,0,645
205857,1,0,375
205858,7,0,120
205859,7,90,50
205860,4,70,55
205861,7,60,501
205862,3,0,115
205863,1,78,380
205864,7,140,180
205865,4,242,312
205866,2,0,100
205867,1,120,258
205868,7,230,0
205869,2,0,150
205870,7,0,5
205871,7,153,295
205872,1,0,800
205873,1,15,145
205874,6,76,447
205875,1,10,210
205876,2,0,200
205877,4,155,100
205878,7,117,105
205879,1,0,435
205880,2,0,440
205881,1,0,275
205882,1,3,115
205883,7,0,240
205884,6,175,0
205885,1,0,350
205886,2,0,890
205887,5,285,120
205888,4,1,210
205889,1,0,240
205890,7,0,120
205891,4,150,90
205892,5,0,180
205893,7,0,60
205894,7,0,185
205895,1,185,0
205896,5,0,390
205897,7,0,886
205898,1,15,75
205899,2,0,80
205900,1,0,170
205901,1,0,285
205902,6,0,400
205903,1,0,175
205904,1,210,0
205905,1,0,130
205906,7,110,585
205907,6,0,20
205908,7,0,695
205909,3,0,0
205910,3,0,450
205911,7,90,270
205912,1,0,31
205913,1,15,490
205914,1,0,65
205915,1,195,425
205916,3,0,150
205917,3,0,200
205918,4,0,60
205919,5,0,120
205920,3,0,435
205921,5,0,280
205922,7,0,120
205923,1,0,910
205924,1,0,30
205925,1,0,30
205926,2,0,455
205927,1,0,310
205928,7,150,115
205929,5,0,316
205930,7,0,30
205931,1,180,0
205932,1,0,495
205933,7,0,75
205934,1,30,311
205935,7,790,60
205936,7,283,120
205937,1,175,120
205938,1,90,330
205939,2,0,340
205940,1,12,160
205941,1,0,600
205942,2,0,695
205943,2,0,175
205944,1,0,0
205945,4,203,60
205946,1,0,300
205947,1,0,240
205948,7,0,120
205949,2,199,0
205950,1,0,615
205951,1,0,235
205952,7,0,595
205953,1,0,70
205954,3,0,70
205955,1,0,870
205956,7,0,470
205957,4,0,142
205958,1,165,164
205959,1,0,640
205960,1,0,562
205961,1,240,405
205962,1,0,105
205963,7,0,30
205964,1,0,107
205965,2,0,125
205966,1,75,270
205967,1,180,285
205968,1,0,50
205969,7,0,0
205970,1,210,105
205971,6,50,150
205972,1,0,0
205973,1,0,60
205974,1,270,250
205975,5,30,575
205976,6,60,240
205977,1,345,30
205978,7,210,150
205979,7,0,30
205980,2,0,215
205981,4,65,60
205982,7,0,120
205983,1,0,668
205984,7,0,487
205985,5,0,0
205986,1,119,179
205987,1,155,240
205988,1,0,210
205989,7,30,120
205990,7,60,270
205991,1,0,330
205992,2,0,570
205993,4,60,620
205994,2,0,200
205995,2,0,45
205996,4,0,100
205997,1,0,320
205998,1,0,330
205999,2,0,95
206000,5,0,360
206001,1,100,485
206002,1,110,430
206003,1,0,220
206004,1,60,60
206005,1,0,855
206006,1,0,490
206007,1,0,488
206008,7,0,210
206009,2,0,255
206010,3,11,230
206011,3,0,690
206012,1,0,289
206013,7,0,450
206014,4,0,0
206015,1,0,60
206016,1,30,695
206017,7,20,380
206018,7,0,185
206019,2,0,90
206020,1,160,397
206021,5,0,258
206022,1,0,225
206023,4,130,30
206024,1,0,620
206025,7,0,219
206026,6,0,90
206027,7,30,360
206028,3,0,705
206029,3,0,30
206030,7,0,605
206031,2,0,130
206032,3,0,90
206033,7,0,670
206034,1,120,180
206035,7,0,120
206036,6,0,267
206037,7,0,60
206038,7,0,420
206039,1,183,323
206040,7,0,265
206041,1,0,180
206042,7,0,220
206043,4,0,0
206044,4,60,130
206045,7,0,255
206046,1,230,180
206047,6,0,170
206048,3,140,65
206049,2,0,141
206050,2,0,184
206051,7,0,0
206052,7,60,110
206053,5,60,255
206054,5,240,230
206055,1,180,355
206056,7,0,460
206057,7,30,150
206058,1,145,255
206059,7,0,0
206060,7,0,450
206061,1,0,280
206062,1,0,0
206063,2,0,288
206064,5,0,275
206065,2,120,105
206066,7,0,90
206067,1,0,550
206068,3,0,420
206069,5,0,120
206070,4,0,115
206071,1,0,430
206072,6,0,0
206073,2,0,975
206074,7,0,745
206075,3,0,0
206076,1,0,510
206077,5,173,355
206078,7,0,0
206079,4,30,105
206080,7,0,330
206081,1,0,298
206082,6,0,420
206083,7,0,280
206084,1,0,506
206085,3,0,215
206086,1,0,120
206087,1,0,270
206088,7,60,360
206089,1,180,0
206090,2,0,30
206091,5,0,295
206092,2,110,60
206093,1,30,60
206094,2,0,50
206095,2,120,100
206096,1,360,120
206097,3,0,60
206098,5,288,260
206099,7,0,300
206100,6,230,0
206101,6,0,180
206102,1,0,370
206103,3,0,60
206104,7,60,375
206105,4,45,325
206106,7,0,150
206107,5,0,380
206108,5,45,258
206109,6,75,60
206110,3,0,60
206111,5,120,260
206112,7,270,100
206113,5,0,60
206114,4,0,0
206115,1,126,183
206116,3,0,110
206117,1,0,100
206118,4,120,470
206119,5,55,0
206120,3,40,105
206121,5,60,210
206122,3,75,0
206123,5,0,263
206124,5,10,240
206125,6,150,180
206126,6,0,353
206127,3,0,30
206128,2,0,0
206129,2,0,115
206130,6,155,60
206131,7,5,0
206132,4,0,193
206133,5,0,120
206134,7,0,0
206135,6,0,645
206136,6,0,575
206137,7,0,210
206138,2,2,218
206139,3,60,337
206140,7,10,530
206141,2,450,150
206142,4,60,175
206143,2,0,495
206144,7,305,295
206145,1,0,125
206146,7,0,305
206147,7,0,780
206148,7,0,857
206149,4,0,185
206150,1,0,0
206151,4,0,75
206152,3,0,135
206153,7,0,470
206154,6,0,580
206155,2,0,0
206156,4,40,100
206157,3,0,420
206158,3,0,0
206159,1,0,0
206160,1,0,170
206161,2,0,290
206162,1,0,390
206163,3,0,410
206164,6,120,170
206165,7,105,40
206166,1,0,425
206167,5,135,250
206168,7,0,270
206169,6,0,285
206170,6,0,160
206171,5,0,0
206172,2,0,595
206173,7,0,30
206174,7,0,120
206175,4,14,245
206176,1,0,225
206177,6,0,320
206178,1,0,0
206179,2,0,60
206180,2,0,345
206181,2,60,30
206182,5,0,295
206183,7,195,63
206184,7,0,485
206185,1,0,20
206186,2,60,321
206187,7,0,570
206188,2,120,524
206189,7,0,80
206190,3,0,169
206191,2,0,245
206192,7,105,180
206193,1,0,560
206194,4,0,60
206195,4,0,370
206196,3,450,0
206197,7,0,300
206198,2,0,150
206199,6,0,130
206200,7,0,270
206201,3,0,0
206202,1,10,225
206203,1,0,398
206204,1,195,60
206205,6,0,505
206206,4,0,165
206207,1,0,580
206208,2,0,150
206209,3,0,125
206210,7,60,525
206211,6,100,60
206212,1,0,425
206213,2,0,45
206214,3,0,1245
206215,6,0,495
206216,4,0,180
206217,5,0,150
206218,6,0,240
206219,6,1,575
206220,7,225,525
206221,6,78,442
206222,5,0,30
206223,5,0,819
206224,1,0,755
206225,1,137,0
206226,7,0,415
206227,7,30,278
206228,4,0,90
206229,7,0,265
206230,7,0,381
206231,7,0,130
206232,4,0,0
206233,2,0,363
206234,1,0,200
206235,1,0,75
206236,7,0,90
206237,5,0,770
206238,3,44,45
206239,7,0,430
206240,3,0,120
206241,5,0,140
206242,6,60,35
206243,4,0,130
206244,6,0,510
206245,2,0,60
206246,4,135,90
206247,1,0,260
206248,4,0,85
206249,4,50,180
206250,4,145,132
206251,6,0,570
206252,4,55,220
206253,1,0,753
206254,5,0,885
206255,7,0,47
206256,7,0,0
206257,1,0,196
206258,7,570,0
206259,2,0,255
206260,7,337,270
206261,6,180,200
206262,3,60,240
206263,4,220,410
206264,7,0,240
206265,1,93,0
206266,5,135,60
206267,5,457,120
206268,5,0,360
206269,1,41,247
206270,7,139,210
206271,6,160,50
206272,7,0,258
206273,3,0,310
206274,1,60,240
206275,4,0,75
206276,4,30,135
206277,1,0,720
206278,5,0,303
206279,4,60,505
206280,6,0,855
206281,1,150,142
206282,7,0,548
206283,5,20,193
206284,7,0,30
206285,4,0,670
206286,2,250,270
206287,7,0,390
206288,2,0,380
206289,1,0,185
206290,6,30,60
206291,1,0,665
206292,2,0,431
206293,1,0,330
206294,7,0,1080
206295,7,0,420
206296,3,0,50
206297,6,90,545
206298,7,83,0
206299,3,0,495
206300,6,0,0
206301,5,60,390
206302,4,0,165
206303,1,0,0
206304,7,10,599
206305,7,0,660
206306,6,30,50
206307,5,0,25
206308,1,0,460
206309,2,0,40
206310,7,105,270
206311,4,0,330
206312,5,0,405
206313,2,0,310
206314,5,0,120
206315,5,40,173
206316,7,0,450
206317,6,0,678
206318,1,0,500
206319,1,120,365
206320,7,0,180
206321,2,0,295
206322,7,640,120
206323,7,0,220
206324,7,0,364
206325,1,75,180
206326,1,0,844
206327,3,480,85
206328,1,0,15
206329,3,0,69
206330,2,0,210
206331,6,0,130
206332,7,275,60
