,TUYEAR,Working,Other income generating activities,Job search and Interviewing
1244,2003,0,0,0
1245,2003,0,0,0
1246,2003,240,0,0
1247,2003,100,0,0
1248,2003,0,0,0
1249,2003,430,0,0
1250,2003,240,0,0
1251,2003,60,0,0
1252,2003,0,0,0
1253,2003,0,0,0
1254,2003,336,0,0
1255,2003,0,0,0
1256,2003,0,0,0
1257,2003,615,0,0
1258,2003,0,0,0
1259,2003,0,0,0
1260,2003,680,0,0
1261,2003,510,0,0
1262,2003,569,0,0
1263,2003,0,0,0
1264,2003,390,0,0
1265,2003,390,0,0
1266,2003,0,0,0
1267,2003,0,0,0
1268,2003,0,0,0
1269,2003,564,0,0
1270,2003,255,0,0
1271,2003,0,0,0
1272,2003,0,0,0
1273,2003,0,0,0
1274,2003,20,0,0
1275,2003,0,0,0
1276,2003,300,0,0
1277,2003,0,0,0
1278,2003,0,0,0
1279,2003,280,0,0
1280,2003,353,0,0
1281,2003,0,0,0
1282,2003,0,0,0
1283,2003,0,0,0
1284,2003,0,0,0
1285,2003,0,0,0
1286,2003,0,0,0
1287,2003,0,0,90
1288,2003,590,0,0
1289,2003,570,0,0
1290,2003,0,0,0
1291,2003,0,0,0
1292,2003,0,0,0
1293,2003,0,0,0
1294,2003,240,0,0
1295,2003,45,0,0
1296,2003,0,0,0
1297,2003,657,0,0
1298,2003,0,0,0
1299,2003,0,0,0
1300,2003,720,0,0
1301,2003,0,0,0
1302,2003,480,0,0
1303,2003,455,0,0
1304,2003,0,0,0
1305,2003,270,0,0
1306,2003,0,0,0
1307,2003,510,0,0
1308,2003,0,0,0
1309,2003,435,0,0
1310,2003,0,0,0
1311,2003,255,0,0
1312,2003,0,0,0
1313,2003,0,0,0
1314,2003,0,0,0
1315,2003,0,0,0
1316,2003,0,0,0
1317,2003,583,0,0
1318,2003,0,0,0
1319,2003,90,0,0
1320,2003,490,0,0
1321,2003,0,0,0
1322,2003,0,0,0
1323,2003,0,0,0
1324,2003,0,0,0
1325,2003,0,0,0
1326,2003,0,0,0
1327,2003,0,0,0
1328,2003,0,0,0
1329,2003,405,0,0
1330,2003,0,0,0
1331,2003,0,0,0
1332,2003,0,0,0
1333,2003,340,0,0
1334,2003,0,0,0
1335,2003,0,0,0
1336,2003,0,0,0
1337,2003,0,0,0
1338,2003,540,0,0
1339,2003,1000,0,0
1340,2003,0,0,0
1341,2003,0,0,0
1342,2003,90,0,0
1343,2003,0,0,0
1344,2003,736,0,0
1345,2003,0,0,0
1346,2003,540,0,0
1347,2003,490,0,0
1348,2003,0,0,0
1349,2003,0,0,0
1350,2003,555,0,0
1351,2003,0,0,0
1352,2003,470,0,0
1353,2003,0,0,0
1354,2003,539,0,0
1355,2003,0,0,0
1356,2003,206,0,0
1357,2003,0,0,0
1358,2003,0,0,0
1359,2003,564,0,0
1360,2003,0,0,0
1361,2003,0,0,0
1362,2003,0,0,0
1363,2003,523,0,0
1364,2003,510,0,0
1365,2003,0,0,0
1366,2003,0,0,0
1367,2003,0,0,0
1368,2003,450,0,0
1369,2003,0,0,0
1370,2003,0,0,0
1371,2003,150,0,0
1372,2003,450,0,0
1373,2003,0,0,0
1374,2003,0,0,0
1375,2003,0,0,0
1376,2003,0,0,0
1377,2003,435,0,0
1378,2003,0,0,0
1379,2003,420,0,0
1380,2003,0,0,0
1381,2003,475,0,0
1382,2003,0,0,0
1383,2003,0,0,45
1384,2003,285,0,0
1385,2003,420,0,0
1386,2003,0,0,0
1387,2003,240,0,0
1388,2003,400,0,0
1389,2003,0,0,0
1390,2003,0,0,0
1391,2003,0,0,0
1392,2003,0,0,0
1393,2003,0,0,0
1394,2003,0,0,0
1395,2003,0,0,0
1396,2003,0,0,0
1397,2003,0,0,0
1398,2003,0,0,0
1399,2003,0,0,0
1400,2003,5,0,0
1401,2003,0,0,0
1402,2003,452,0,0
1403,2003,535,0,0
1404,2003,0,0,25
1405,2003,0,0,0
1406,2003,375,0,0
1407,2003,0,0,0
1408,2003,685,0,0
1409,2003,275,0,0
1410,2003,0,0,0
1411,2003,0,0,0
1412,2003,0,0,0
1413,2003,0,0,0
1414,2003,0,0,0
1415,2003,30,0,0
1416,2003,0,0,0
1417,2003,0,0,0
1418,2003,0,0,0
1419,2003,0,0,0
1420,2003,0,0,0
1421,2003,0,0,0
1422,2003,0,0,0
1423,2003,0,0,0
1424,2003,0,0,0
1425,2003,248,0,0
1426,2003,0,0,0
1427,2003,430,0,0
1428,2003,140,0,0
1429,2003,690,0,0
1430,2003,0,0,0
1431,2003,0,0,0
1432,2003,265,0,0
1433,2003,0,0,0
1434,2003,0,0,0
1435,2003,0,0,0
1436,2003,0,0,0
1437,2003,0,0,0
1438,2003,580,0,0
1439,2003,0,0,0
1440,2003,0,0,0
1441,2003,0,0,0
1442,2003,0,0,0
1443,2003,0,0,0
1444,2003,480,0,0
1445,2003,0,0,0
1446,2003,0,0,0
1447,2003,0,0,0
1448,2003,240,0,0
1449,2003,285,0,0
1450,2003,0,0,0
1451,2003,440,0,0
1452,2003,0,0,0
1453,2003,0,0,0
1454,2003,0,0,0
1455,2003,0,0,0
1456,2003,149,0,0
1457,2003,0,0,0
1458,2003,0,0,0
1459,2003,0,0,0
1460,2003,0,0,0
1461,2003,470,0,0
1462,2003,0,0,0
1463,2003,0,0,0
1464,2003,0,0,0
1465,2003,0,0,0
1466,2003,520,0,0
1467,2003,0,0,0
1468,2003,525,0,0
1469,2003,735,0,0
1470,2003,105,0,0
1471,2003,643,0,0
1472,2003,383,0,0
1473,2003,490,0,0
1474,2003,0,0,0
1475,2003,0,0,0
1476,2003,0,0,0
1477,2003,0,0,0
1478,2003,120,0,0
1479,2003,0,0,0
1480,2003,0,0,0
1481,2003,225,0,0
1482,2003,0,0,0
1483,2003,0,0,0
1484,2003,0,0,0
1485,2003,120,0,0
1486,2003,0,0,0
1487,2003,0,0,0
1488,2003,115,0,0
1489,2003,0,0,0
1490,2003,440,0,0
1491,2003,0,0,0
1492,2003,315,0,0
1493,2003,0,0,0
1494,2003,0,0,0
1495,2003,0,0,0
1496,2003,510,0,0
1497,2003,0,0,0
1498,2003,0,0,0
1499,2003,0,0,0
1500,2003,0,0,0
1501,2003,0,0,0
1502,2003,0,0,0
1503,2003,510,0,0
1504,2003,0,0,0
1505,2003,0,0,0
1506,2003,0,0,0
1507,2003,0,0,0
1508,2003,435,0,0
1509,2003,200,0,0
1510,2003,435,0,0
1511,2003,0,0,0
1512,2003,0,0,0
1513,2003,170,0,0
1514,2003,0,0,0
1515,2003,0,0,0
1516,2003,0,0,0
1517,2003,0,0,0
1518,2003,0,0,0
1519,2003,0,0,0
1520,2003,305,0,0
1521,2003,0,0,0
1522,2003,0,0,0
1523,2003,0,0,0
1524,2003,0,0,0
1525,2003,0,0,0
1526,2003,0,0,0
1527,2003,0,0,0
1528,2003,0,0,0
1529,2003,0,0,0
1530,2003,490,0,0
1531,2003,0,0,0
1532,2003,0,0,0
1533,2003,564,0,0
1534,2003,0,0,0
1535,2003,0,0,0
1536,2003,0,0,0
1537,2003,0,0,0
1538,2003,0,0,0
1539,2003,630,0,0
1540,2003,30,0,0
1541,2003,475,0,0
1542,2003,0,0,0
1543,2003,0,0,0
1544,2003,0,0,0
1545,2003,0,0,90
1546,2003,0,0,0
1547,2003,0,0,0
1548,2003,0,0,0
1549,2003,605,0,0
1550,2003,0,0,0
1551,2003,600,0,0
1552,2003,500,0,0
1553,2003,0,0,0
1554,2003,0,0,0
1555,2003,0,0,0
1556,2003,455,0,0
1557,2003,0,0,0
1558,2003,0,0,0
1559,2003,0,0,0
1560,2003,0,0,0
1561,2003,360,0,0
1562,2003,560,0,0
1563,2003,0,0,0
1564,2003,0,0,0
1565,2003,0,0,0
1566,2003,115,0,0
1567,2003,120,0,0
1568,2003,90,0,0
1569,2003,450,0,0
1570,2003,525,0,0
1571,2003,0,0,0
1572,2003,210,0,0
1573,2003,0,0,0
1574,2003,0,0,0
1575,2003,0,0,0
1576,2003,0,0,0
1577,2003,0,0,0
1578,2003,0,0,0
1579,2003,0,0,0
1580,2003,480,0,0
1581,2003,855,0,0
1582,2003,0,0,0
1583,2003,0,0,0
1584,2003,410,0,0
1585,2003,295,0,0
1586,2003,0,0,0
1587,2003,0,0,0
1588,2003,421,0,0
1589,2003,225,0,0
1590,2003,0,0,0
1591,2003,0,0,0
1592,2003,0,0,120
1593,2003,0,0,0
1594,2003,0,0,0
1595,2003,0,0,0
1596,2003,670,0,0
1597,2003,0,0,0
1598,2003,0,0,0
1599,2003,0,0,0
1600,2003,0,0,0
1601,2003,0,0,0
1602,2003,0,0,0
1603,2003,0,0,0
1604,2003,520,0,0
1605,2003,0,0,0
1606,2003,0,0,0
1607,2003,0,0,0
1608,2003,0,0,0
1609,2003,515,0,0
1610,2003,0,0,0
1611,2003,0,0,0
1612,2003,0,0,0
1613,2003,775,0,0
1614,2003,0,0,0
1615,2003,0,0,0
1616,2003,650,0,0
1617,2003,0,0,0
1618,2003,795,0,0
1619,2003,0,0,0
1620,2003,0,0,0
1621,2003,0,0,0
1622,2003,0,0,0
1623,2003,0,0,0
1624,2003,60,0,0
1625,2003,0,0,0
1626,2003,30,0,0
1627,2003,484,0,0
1628,2003,0,0,0
1629,2003,0,0,0
1630,2003,45,0,0
1631,2003,345,0,0
1632,2003,485,480,0
1633,2003,445,0,0
1634,2003,0,0,360
1635,2003,493,0,0
1636,2003,560,0,0
1637,2003,0,0,0
1638,2003,0,0,0
1639,2003,0,0,0
1640,2003,0,0,0
1641,2003,0,0,0
1642,2003,0,0,0
1643,2003,470,0,0
1644,2003,0,0,0
1645,2003,0,0,0
1646,2003,525,0,0
1647,2003,0,0,0
1648,2003,900,0,0
1649,2003,60,0,0
1650,2003,0,0,0
1651,2003,625,0,0
1652,2003,0,0,0
1653,2003,0,0,0
1654,2003,538,0,0
1655,2003,0,0,0
1656,2003,0,0,455
1657,2003,722,0,0
1658,2003,630,0,0
1659,2003,340,0,0
1660,2003,0,0,0
1661,2003,450,0,0
1662,2003,473,0,0
1663,2003,0,0,0
1664,2003,0,0,0
1665,2003,0,0,0
1666,2003,0,0,0
1667,2003,458,0,0
1668,2003,0,0,0
1669,2003,408,0,0
1670,2003,0,0,0
1671,2003,0,0,0
1672,2003,0,0,0
1673,2003,0,0,0
1674,2003,0,0,0
1675,2003,260,0,0
1676,2003,0,0,0
1677,2003,0,0,75
1678,2003,0,0,0
1679,2003,0,465,0
1680,2003,0,0,0
1681,2003,0,0,0
1682,2003,458,0,0
1683,2003,530,0,0
1684,2003,450,0,0
1685,2003,480,0,0
1686,2003,0,0,0
1687,2003,0,0,0
1688,2003,0,0,0
1689,2003,0,0,0
1690,2003,0,0,0
1691,2003,0,0,0
1692,2003,259,0,0
1693,2003,930,0,0
1694,2003,0,0,0
1695,2003,0,0,0
1696,2003,0,0,0
1697,2003,790,0,0
1698,2003,0,0,0
1699,2003,0,0,0
1700,2003,0,0,0
1701,2003,0,0,0
1702,2003,0,0,0
1703,2003,0,0,0
1704,2003,480,0,0
1705,2003,1305,0,0
1706,2003,500,0,30
1707,2003,0,0,0
1708,2003,0,0,0
1709,2003,0,0,0
1710,2003,0,0,0
1711,2003,463,0,0
1712,2003,0,0,0
1713,2003,645,0,0
1714,2003,0,0,0
1715,2003,0,0,0
1716,2003,0,0,0
1717,2003,0,0,0
1718,2003,480,0,0
1719,2003,415,0,0
1720,2003,0,0,0
1721,2003,0,0,0
1722,2003,0,0,0
1723,2003,0,0,0
1724,2003,450,0,0
1725,2003,0,0,0
1726,2003,510,0,0
1727,2003,540,0,0
1728,2003,0,0,0
1729,2003,0,0,0
1730,2003,145,0,0
1731,2003,0,20,0
1732,2003,0,0,0
1733,2003,0,0,0
1734,2003,255,0,0
1735,2003,15,0,0
1736,2003,0,0,0
1737,2003,0,0,0
1738,2003,440,0,0
1739,2003,860,0,0
1740,2003,748,0,0
1741,2003,570,0,0
1742,2003,0,0,0
1743,2003,0,0,0
1744,2003,0,0,0
1745,2003,481,0,0
1746,2003,0,0,0
1747,2003,510,0,0
1748,2003,570,0,0
1749,2003,0,0,0
1750,2003,539,0,0
1751,2003,0,30,0
1752,2003,0,0,0
1753,2003,510,0,0
1754,2003,503,0,0
1755,2003,0,0,0
1756,2003,450,0,0
1757,2003,0,0,0
1758,2003,0,0,0
1759,2003,0,0,0
1760,2003,0,0,0
1761,2003,45,0,0
1762,2003,285,0,0
1763,2003,0,0,0
1764,2003,0,0,0
1765,2003,0,0,0
1766,2003,0,0,0
1767,2003,0,0,0
1768,2003,435,0,0
1769,2003,205,0,0
1770,2003,0,0,0
1771,2003,180,0,0
1772,2003,0,0,0
1773,2003,0,0,0
1774,2003,0,0,0
1775,2003,0,0,0
1776,2003,0,0,0
1777,2003,0,0,0
1778,2003,0,0,0
1779,2003,0,0,0
1780,2003,0,0,0
1781,2003,600,0,0
1782,2003,0,0,0
1783,2003,473,0,0
1784,2003,0,0,0
1785,2003,490,0,0
1786,2003,0,0,0
1787,2003,0,0,0
1788,2003,0,0,0
1789,2003,550,0,0
1790,2003,510,0,0
1791,2003,0,0,0
1792,2003,0,0,0
1793,2003,485,0,0
1794,2003,193,0,0
1795,2003,300,0,0
1796,2003,630,0,0
1797,2003,0,0,0
1798,2003,0,0,0
1799,2003,592,0,0
1800,2003,0,0,0
1801,2003,175,0,0
1802,2003,30,0,0
1803,2003,0,0,0
1804,2003,0,0,0
1805,2003,480,0,0
1806,2003,20,0,0
1807,2003,0,0,0
1808,2003,0,0,0
1809,2003,0,0,0
1810,2003,120,0,0
1811,2003,540,0,0
1812,2003,300,0,0
1813,2003,0,0,0
1814,2003,0,0,0
1815,2003,185,0,0
1816,2003,480,0,0
1817,2003,0,0,0
1818,2003,0,0,0
1819,2003,720,0,0
1820,2003,464,0,0
1821,2003,0,0,0
1822,2003,0,0,0
1823,2003,680,0,0
1824,2003,0,0,0
1825,2003,230,0,0
1826,2003,455,0,0
1827,2003,0,0,0
1828,2003,270,0,0
1829,2003,0,0,0
1830,2003,0,0,0
1831,2003,0,0,0
1832,2003,0,0,0
1833,2003,0,0,0
1834,2003,0,0,0
1835,2003,0,0,0
1836,2003,0,0,0
1837,2003,0,0,0
1838,2003,0,0,0
1839,2003,0,0,0
1840,2003,0,0,0
1841,2003,115,0,0
1842,2003,0,0,0
1843,2003,285,0,0
1844,2003,0,0,0
1845,2003,0,0,0
1846,2003,1030,0,0
1847,2003,0,0,0
1848,2003,465,0,0
1849,2003,0,0,0
1850,2003,518,0,0
1851,2003,0,0,0
1852,2003,0,0,0
1853,2003,0,0,0
1854,2003,473,0,0
1855,2003,0,0,0
1856,2003,0,0,0
1857,2003,0,0,0
1858,2003,0,0,0
1859,2003,0,0,0
1860,2003,0,0,0
1861,2003,0,0,0
1862,2003,0,0,0
1863,2003,0,0,0
1864,2003,0,0,30
1865,2003,0,0,0
1866,2003,120,0,0
1867,2003,90,0,0
1868,2003,0,0,0
1869,2003,0,0,0
1870,2003,0,0,0
1871,2003,393,0,0
1872,2003,0,0,0
1873,2003,421,0,0
1874,2003,0,0,0
1875,2003,0,0,0
1876,2003,0,0,0
1877,2003,335,0,0
1878,2003,0,0,0
1879,2003,72,0,0
1880,2003,0,0,0
1881,2003,0,0,0
1882,2003,0,0,0
1883,2003,515,0,0
1884,2003,0,0,0
1885,2003,0,0,0
1886,2003,700,0,0
1887,2003,0,0,0
1888,2003,0,0,0
1889,2003,0,0,0
1890,2003,0,0,0
1891,2003,0,0,230
1892,2003,0,0,0
1893,2003,0,0,0
1894,2003,510,0,0
1895,2003,0,0,0
1896,2003,0,0,0
1897,2003,75,0,0
1898,2003,350,0,0
1899,2003,0,0,0
1900,2003,750,0,0
1901,2003,0,0,0
1902,2003,0,0,0
1903,2003,0,0,0
1904,2003,0,0,0
1905,2003,0,0,0
1906,2003,0,0,0
1907,2003,0,0,0
1908,2003,0,0,0
1909,2003,0,0,0
1910,2003,0,0,0
1911,2003,0,0,0
1912,2003,0,0,0
1913,2003,0,0,0
1914,2003,485,0,0
1915,2003,0,0,0
1916,2003,0,0,0
1917,2003,420,0,0
1918,2003,0,0,0
1919,2003,0,0,0
1920,2003,0,0,0
1921,2003,535,0,0
1922,2003,0,0,0
1923,2003,720,0,0
1924,2003,0,0,0
1925,2003,423,0,0
1926,2003,351,0,0
1927,2003,0,0,200
1928,2003,0,0,0
1929,2003,170,0,0
1930,2003,0,0,0
1931,2003,615,0,0
1932,2003,150,0,0
1933,2003,435,0,0
1934,2003,0,0,0
1935,2003,710,0,0
1936,2003,0,0,0
1937,2003,25,0,0
1938,2003,0,0,0
1939,2003,480,0,0
1940,2003,0,0,242
1941,2003,0,0,0
1942,2003,0,0,0
1943,2003,0,0,0
1944,2003,0,0,0
1945,2003,0,0,0
1946,2003,0,0,0
1947,2003,0,0,0
1948,2003,365,0,0
1949,2003,0,0,0
1950,2003,0,0,0
1951,2003,570,0,0
1952,2003,0,0,0
1953,2003,0,0,0
1954,2003,0,0,0
1955,2003,0,0,0
1956,2003,0,0,0
1957,2003,476,0,0
1958,2003,544,0,0
1959,2003,540,0,0
1960,2003,510,0,0
1961,2003,0,0,0
1962,2003,0,0,0
1963,2003,783,0,0
1964,2003,504,0,0
1965,2003,0,0,0
1966,2003,0,0,0
1967,2003,0,0,0
1968,2003,0,0,0
1969,2003,0,0,0
1970,2003,0,0,325
1971,2003,0,0,0
1972,2003,0,0,0
1973,2003,130,0,0
1974,2003,0,0,0
1975,2003,0,0,0
1976,2003,390,0,0
1977,2003,0,0,120
1978,2003,0,0,0
1979,2003,0,0,0
1980,2003,0,0,0
1981,2003,0,0,0
1982,2003,0,0,0
1983,2003,177,0,0
1984,2003,0,0,0
1985,2003,0,0,0
1986,2003,0,0,0
1987,2003,0,0,0
1988,2003,0,0,0
1989,2003,485,0,0
1990,2003,405,0,0
1991,2003,0,0,0
1992,2003,0,0,0
1993,2003,485,0,0
1994,2003,0,0,0
1995,2003,0,0,0
1996,2003,0,0,0
1997,2003,0,0,0
1998,2003,0,0,0
1999,2003,0,0,0
2000,2003,0,0,0
2001,2003,0,0,0
2002,2003,0,0,0
2003,2003,516,0,0
2004,2003,0,0,0
2005,2003,520,0,0
2006,2003,525,0,0
2007,2003,510,0,0
2008,2003,0,0,0
2009,2003,360,0,0
2010,2003,0,0,0
2011,2003,0,0,0
2012,2003,285,0,0
2013,2003,0,0,0
2014,2003,0,0,0
2015,2003,30,0,0
2016,2003,0,0,0
2017,2003,0,0,0
2018,2003,0,0,0
2019,2003,515,0,0
2020,2003,10,0,0
2021,2003,0,0,0
2022,2003,0,0,0
2023,2003,485,0,0
2024,2003,234,0,0
2025,2003,295,0,0
2026,2003,0,0,0
2027,2003,0,0,0
2028,2003,0,0,0
2029,2003,70,0,0
2030,2003,345,0,0
2031,2003,0,0,0
2032,2003,0,0,0
2033,2003,0,0,0
2034,2003,0,0,0
2035,2003,300,0,0
2036,2003,0,0,0
2037,2003,560,0,0
2038,2003,0,0,0
2039,2003,0,0,0
2040,2003,0,0,0
2041,2003,0,0,0
2042,2003,0,0,0
2043,2003,0,0,0
2044,2003,0,0,0
2045,2003,0,0,0
2046,2003,0,0,30
2047,2003,0,0,0
2048,2003,0,0,0
2049,2003,575,0,0
2050,2003,435,0,0
2051,2003,555,0,0
2052,2003,0,0,0
2053,2003,0,0,0
2054,2003,0,0,0
2055,2003,0,0,0
2056,2003,0,0,0
2057,2003,0,0,0
2058,2003,0,0,0
2059,2003,535,0,0
2060,2003,490,0,0
2061,2003,0,0,0
2062,2003,0,0,0
2063,2003,0,0,0
2064,2003,0,0,0
2065,2003,0,0,0
2066,2003,0,0,0
2067,2003,0,0,0
2068,2003,0,0,0
2069,2003,0,0,0
2070,2003,0,0,0
2071,2003,0,0,0
2072,2003,460,0,0
2073,2003,0,0,0
2074,2003,760,0,0
2075,2003,480,0,0
2076,2003,525,0,0
2077,2003,0,0,0
2078,2003,0,0,0
2079,2003,0,0,0
2080,2003,0,0,0
2081,2003,0,0,0
2082,2003,330,0,0
2083,2003,0,0,0
2084,2003,0,0,0
2085,2003,0,0,0
2086,2003,0,0,0
2087,2003,0,0,0
2088,2003,0,0,0
2089,2003,479,0,0
2090,2003,358,0,0
2091,2003,0,0,0
2092,2003,0,0,0
2093,2003,495,0,0
2094,2003,0,0,0
2095,2003,0,0,0
2096,2003,0,0,0
2097,2003,0,0,0
2098,2003,0,0,0
2099,2003,0,0,0
2100,2003,0,0,0
2101,2003,0,0,0
2102,2003,719,0,0
2103,2003,0,0,0
2104,2003,0,0,0
2105,2003,0,0,0
2106,2003,480,0,0
2107,2003,0,0,0
2108,2003,85,0,0
2109,2003,0,0,0
2110,2003,0,0,0
2111,2003,740,0,0
2112,2003,0,0,0
2113,2003,0,0,0
2114,2003,0,0,0
2115,2003,255,0,0
2116,2003,180,0,0
2117,2003,0,0,0
2118,2003,495,0,0
2119,2003,190,0,0
2120,2003,0,0,0
2121,2003,465,0,0
2122,2003,465,0,0
2123,2003,710,0,0
2124,2003,0,0,0
2125,2003,0,0,0
2126,2003,0,0,0
2127,2003,495,0,0
2128,2003,470,0,0
2129,2003,0,0,0
2130,2003,123,0,0
2131,2003,0,0,0
2132,2003,0,0,0
2133,2003,120,0,0
2134,2003,0,0,0
2135,2003,505,0,0
2136,2003,0,0,0
2137,2003,480,0,0
2138,2003,0,0,0
2139,2003,0,0,0
2140,2003,535,0,0
2141,2003,635,0,0
2142,2003,0,0,0
2143,2003,0,0,0
2144,2003,865,0,0
2145,2003,0,0,0
2146,2003,0,0,0
2147,2003,290,0,0
2148,2003,560,0,0
2149,2003,0,0,0
2150,2003,0,0,0
2151,2003,0,0,0
2152,2003,494,0,0
2153,2003,0,0,0
2154,2003,0,0,0
2155,2003,0,0,0
2156,2003,0,170,0
2157,2003,0,0,0
2158,2003,0,0,0
2159,2003,0,0,0
2160,2003,568,0,0
2161,2003,550,0,0
2162,2003,0,0,0
2163,2003,750,0,0
2164,2003,366,0,0
2165,2003,0,0,0
2166,2003,0,0,0
2167,2003,0,0,0
2168,2003,0,0,0
2169,2003,545,0,0
2170,2003,510,0,0
2171,2003,5,0,0
2172,2003,0,0,0
2173,2003,75,0,0
2174,2003,0,0,0
2175,2003,0,0,0
2176,2003,450,0,0
2177,2003,0,0,0
2178,2003,0,0,0
2179,2003,512,0,0
2180,2003,650,0,0
2181,2003,0,0,0
2182,2003,485,0,0
2183,2003,0,0,0
2184,2003,445,0,0
2185,2003,0,0,0
2186,2003,0,0,0
2187,2003,0,0,0
2188,2003,340,0,0
2189,2003,388,0,0
2190,2003,0,0,0
2191,2003,0,0,0
2192,2003,0,0,0
2193,2003,605,0,0
2194,2003,0,0,0
2195,2003,0,0,0
2196,2003,0,0,0
2197,2003,0,0,0
2198,2003,350,0,0
2199,2003,0,0,0
2200,2003,0,0,0
2201,2003,0,0,0
2202,2003,415,0,0
2203,2003,0,0,0
2204,2003,0,0,0
2205,2003,0,0,0
2206,2003,180,0,0
2207,2003,0,0,0
2208,2003,520,0,0
2209,2003,0,0,0
2210,2003,0,0,0
2211,2003,570,0,0
2212,2003,0,0,0
2213,2003,0,0,0
2214,2003,0,0,0
2215,2003,0,0,0
2216,2003,460,0,0
2217,2003,0,0,0
2218,2003,0,0,0
2219,2003,0,0,420
2220,2003,490,0,0
2221,2003,0,0,0
2222,2003,495,0,0
2223,2003,180,0,0
2224,2003,0,0,0
2225,2003,465,0,0
2226,2003,455,0,0
2227,2003,700,0,0
2228,2003,635,0,0
2229,2003,0,0,0
2230,2003,0,0,0
2231,2003,0,0,0
2232,2003,325,0,0
2233,2003,630,0,0
2234,2003,0,0,0
2235,2003,0,0,0
2236,2003,0,0,0
2237,2003,0,0,0
2238,2003,0,0,0
2239,2003,0,0,0
2240,2003,570,0,0
2241,2003,0,0,0
2242,2003,0,0,110
2243,2003,0,0,0
2244,2003,0,0,0
2245,2003,0,0,0
2246,2003,0,0,0
2247,2003,0,618,0
2248,2003,585,0,0
2249,2003,0,0,0
2250,2003,580,0,0
2251,2003,0,0,0
2252,2003,0,0,0
2253,2003,0,0,0
2254,2003,0,0,0
2255,2003,0,0,0
2256,2003,0,0,0
2257,2003,0,0,0
2258,2003,0,0,0
2259,2003,0,0,0
2260,2003,0,0,0
2261,2003,0,0,0
2262,2003,360,0,0
2263,2003,0,0,0
2264,2003,0,0,0
2265,2003,0,0,0
2266,2003,0,0,0
2267,2003,0,0,0
2268,2003,0,0,0
2269,2003,245,0,0
2270,2003,0,0,0
2271,2003,490,0,0
2272,2003,735,0,0
2273,2003,943,0,0
2274,2003,545,0,0
2275,2003,455,0,0
2276,2003,365,0,0
2277,2003,420,0,0
2278,2003,474,0,0
2279,2003,480,0,0
2280,2003,0,0,0
2281,2003,485,0,0
2282,2003,460,0,0
2283,2003,655,0,0
2284,2003,0,0,0
2285,2003,480,0,0
2286,2003,450,0,0
2287,2003,776,0,0
2288,2003,0,0,0
2289,2003,0,0,0
2290,2003,0,0,0
2291,2003,475,0,0
2292,2003,480,0,0
2293,2003,315,0,0
2294,2003,120,0,0
2295,2003,0,0,0
2296,2003,0,0,0
2297,2003,0,0,0
2298,2003,0,0,0
2299,2003,0,0,0
2300,2003,490,0,0
2301,2003,525,0,0
2302,2003,0,0,0
2303,2003,0,0,0
2304,2003,0,0,0
2305,2003,280,0,0
2306,2003,0,0,0
2307,2003,0,0,0
2308,2003,0,0,0
2309,2003,295,0,0
2310,2003,0,0,0
2311,2003,180,0,0
2312,2003,120,0,0
2313,2003,0,0,0
2314,2003,440,0,0
2315,2003,0,0,0
2316,2003,0,0,0
2317,2003,719,0,0
2318,2003,0,0,0
2319,2003,0,0,0
2320,2003,414,0,0
2321,2003,640,0,0
2322,2003,510,0,0
2323,2003,0,0,0
2324,2003,825,0,0
2325,2003,1335,0,0
2326,2003,0,0,0
2327,2003,530,0,0
2328,2003,0,0,0
2329,2003,383,0,0
2330,2003,0,0,0
2331,2003,0,0,0
2332,2003,0,0,0
2333,2003,0,0,0
2334,2003,90,0,0
2335,2003,0,0,0
2336,2003,0,0,0
2337,2003,0,0,0
2338,2003,0,0,0
2339,2003,0,0,0
2340,2003,85,0,0
2341,2003,0,0,0
2342,2003,0,0,0
2343,2003,493,0,0
2344,2003,0,0,0
2345,2003,0,0,0
2346,2003,0,0,0
2347,2003,290,0,0
2348,2003,112,0,0
2349,2003,0,0,0
2350,2003,0,0,0
2351,2003,0,0,0
2352,2003,0,0,0
2353,2003,0,0,0
2354,2003,0,0,0
2355,2003,0,0,0
2356,2003,570,0,0
2357,2003,270,0,0
2358,2003,704,0,0
2359,2003,375,0,0
2360,2003,0,0,0
2361,2003,30,0,0
2362,2003,480,0,0
2363,2003,0,0,0
2364,2003,0,0,0
2365,2003,0,0,0
2366,2003,0,0,0
2367,2003,0,0,0
2368,2003,540,0,0
2369,2003,0,0,0
2370,2003,0,0,0
2371,2003,0,0,0
2372,2003,515,0,0
2373,2003,400,0,0
2374,2003,0,0,0
2375,2003,0,0,0
2376,2003,535,0,0
2377,2003,0,0,0
2378,2003,0,0,0
2379,2003,30,0,0
2380,2003,477,0,0
2381,2003,0,0,0
2382,2003,60,0,0
2383,2003,0,0,0
2384,2003,440,0,0
2385,2003,0,0,0
2386,2003,420,0,0
2387,2003,570,0,0
2388,2003,500,0,0
2389,2003,765,0,0
2390,2003,0,0,0
2391,2003,226,0,0
2392,2003,510,0,0
2393,2003,0,0,0
2394,2003,355,0,0
2395,2003,515,0,0
2396,2003,0,0,0
2397,2003,0,0,0
2398,2003,0,0,0
2399,2003,500,0,0
2400,2003,0,0,0
2401,2003,135,0,0
2402,2003,0,0,0
2403,2003,120,0,0
2404,2003,0,0,0
2405,2003,240,0,0
2406,2003,10,0,0
